date,route_id,origin,destination,carrier_id,carrier_name,transit_time_days,cost,on_time_delivery,mode,distance_km
2024-10-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,5028,1,Ship,12000
2024-10-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2214,1,Truck,800
2024-10-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8743,1,Ship,12000
2024-10-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-10-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9568,1,Ship,12000
2024-10-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1464,0,Truck,800
2024-10-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9004,1,Ship,12000
2024-10-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1,0,Truck,800
2024-10-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9790,1,Ship,12000
2024-10-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,698,1,Truck,800
2024-10-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,5536,1,Ship,12000
2024-11-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1890,1,Truck,800
2024-11-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7301,1,Ship,12000
2024-11-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,787,1,Truck,800
2024-11-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8021,1,Ship,12000
2024-11-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,622,1,Truck,800
2024-11-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7251,1,Ship,12000
2024-11-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1874,1,Truck,800
2024-11-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9301,1,Ship,12000
2024-11-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,961,0,Truck,800
2024-11-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8298,1,Ship,12000
2024-11-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1832,0,Truck,800
2024-11-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8209,1,Ship,12000
2024-11-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2540,0,Truck,800
2024-11-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,8485,0,Ship,12000
2024-11-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3162,1,Truck,800
2024-11-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7773,1,Ship,12000
2024-11-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1252,1,Truck,800
2024-11-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7546,1,Ship,12000
2024-11-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2037,1,Truck,800
2024-11-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7903,1,Ship,12000
2024-11-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1193,0,Truck,800
2024-11-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10249,1,Ship,12000
2024-11-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,904,1,Truck,800
2024-11-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8478,1,Ship,12000
2024-11-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1494,0,Truck,800
2024-11-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,7114,0,Ship,12000
2024-11-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1561,0,Truck,800
2024-11-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8893,1,Ship,12000
2024-11-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1191,0,Truck,800
2024-11-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9347,1,Ship,12000
2024-11-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-11-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7732,1,Ship,12000
2024-11-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,108,1,Truck,800
2024-11-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8398,1,Ship,12000
2024-11-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1535,1,Truck,800
2024-11-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7448,1,Ship,12000
2024-11-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2676,1,Truck,800
2024-11-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7715,1,Ship,12000
2024-11-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1796,1,Truck,800
2024-11-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7104,0,Ship,12000
2024-11-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1312,1,Truck,800
2024-11-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10135,1,Ship,12000
2024-11-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1444,0,Truck,800
2024-11-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8663,1,Ship,12000
2024-11-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2339,0,Truck,800
2024-11-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8874,1,Ship,12000
2024-11-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,841,1,Truck,800
2024-11-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8882,1,Ship,12000
2024-11-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,342,0,Truck,800
2024-11-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6581,1,Ship,12000
2024-11-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,868,1,Truck,800
2024-11-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7943,1,Ship,12000
2024-11-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2995,1,Truck,800
2024-11-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8994,1,Ship,12000
2024-11-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2258,1,Truck,800
2024-11-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7966,1,Ship,12000
2024-11-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2749,0,Truck,800
2024-11-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8690,1,Ship,12000
2024-11-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1375,1,Truck,800
2024-11-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8033,1,Ship,12000
2024-12-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2252,1,Truck,800
2024-12-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,8060,0,Ship,12000
2024-12-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,270,0,Truck,800
2024-12-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7937,1,Ship,12000
2024-12-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1550,1,Truck,800
2024-12-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7706,1,Ship,12000
2024-12-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2753,0,Truck,800
2024-12-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10794,1,Ship,12000
2024-12-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3589,1,Truck,800
2024-12-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7675,1,Ship,12000
2024-12-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,38,1,Truck,800
2024-12-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7572,1,Ship,12000
2024-12-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1,0,Truck,800
2024-12-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8539,1,Ship,12000
2024-12-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,969,1,Truck,800
2024-12-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,9514,0,Ship,12000
2024-12-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,593,1,Truck,800
2024-12-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9337,1,Ship,12000
2024-12-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-12-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9578,1,Ship,12000
2024-12-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,217,0,Truck,800
2024-12-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7206,0,Ship,12000
2024-12-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,689,1,Truck,800
2024-12-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9833,1,Ship,12000
2024-12-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1147,1,Truck,800
2024-12-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8759,0,Ship,12000
2024-12-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2714,1,Truck,800
2024-12-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8290,1,Ship,12000
2024-12-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2441,1,Truck,800
2024-12-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7701,1,Ship,12000
2024-12-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2000,1,Truck,800
2024-12-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6861,0,Ship,12000
2024-12-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,721,1,Truck,800
2024-12-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8622,1,Ship,12000
2024-12-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,810,1,Truck,800
2024-12-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6211,0,Ship,12000
2024-12-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1421,1,Truck,800
2024-12-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9105,1,Ship,12000
2024-12-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1509,1,Truck,800
2024-12-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,9376,0,Ship,12000
2024-12-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,64,1,Truck,800
2024-12-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6823,1,Ship,12000
2024-12-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3626,1,Truck,800
2024-12-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7536,1,Ship,12000
2024-12-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,771,1,Truck,800
2024-12-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10678,1,Ship,12000
2024-12-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1373,1,Truck,800
2024-12-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9653,0,Ship,12000
2024-12-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,66,1,Truck,800
2024-12-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6874,1,Ship,12000
2024-12-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-12-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9359,1,Ship,12000
2024-12-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,950,1,Truck,800
2024-12-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,10929,0,Ship,12000
2024-12-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2025,1,Truck,800
2024-12-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7386,1,Ship,12000
2024-12-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,735,1,Truck,800
2024-12-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7216,1,Ship,12000
2024-12-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2106,1,Truck,800
2024-12-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9388,0,Ship,12000
2024-12-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2451,0,Truck,800
2024-12-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8228,1,Ship,12000
2025-01-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,107,1,Truck,800
2025-01-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9334,1,Ship,12000
2025-01-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,45,1,Truck,800
2025-01-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7647,0,Ship,12000
2025-01-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1467,1,Truck,800
2025-01-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9178,0,Ship,12000
2025-01-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2338,1,Truck,800
2025-01-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10317,0,Ship,12000
2025-01-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,3320,0,Truck,800
2025-01-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9936,0,Ship,12000
2025-01-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1822,0,Truck,800
2025-01-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6826,1,Ship,12000
2025-01-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1984,1,Truck,800
2025-01-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7632,0,Ship,12000
2025-01-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1624,1,Truck,800
2025-01-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7404,0,Ship,12000
2025-01-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1910,1,Truck,800
2025-01-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8902,1,Ship,12000
2025-01-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2590,1,Truck,800
2025-01-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8997,1,Ship,12000
2025-01-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1981,0,Truck,800
2025-01-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9650,1,Ship,12000
2025-01-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,446,1,Truck,800
2025-01-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9211,1,Ship,12000
2025-01-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,928,0,Truck,800
2025-01-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8876,1,Ship,12000
2025-01-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2202,1,Truck,800
2025-01-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,6757,1,Ship,12000
2025-01-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-01-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,7708,0,Ship,12000
2025-01-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,323,1,Truck,800
2025-01-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8305,1,Ship,12000
2025-01-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,503,1,Truck,800
2025-01-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,9542,0,Ship,12000
2025-01-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,22,1,Truck,800
2025-01-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6915,1,Ship,12000
2025-01-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1827,0,Truck,800
2025-01-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10412,1,Ship,12000
2025-01-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3322,1,Truck,800
2025-01-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8520,1,Ship,12000
2025-01-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,914,1,Truck,800
2025-01-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7512,0,Ship,12000
2025-01-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-01-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7081,1,Ship,12000
2025-01-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-01-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8507,1,Ship,12000
2025-01-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1071,1,Truck,800
2025-01-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10039,1,Ship,12000
2025-01-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,760,1,Truck,800
2025-01-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10375,1,Ship,12000
2025-01-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2667,1,Truck,800
2025-01-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7562,1,Ship,12000
2025-01-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1447,1,Truck,800
2025-01-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8410,1,Ship,12000
2025-01-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2354,1,Truck,800
2025-01-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,6717,1,Ship,12000
2025-01-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-01-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8175,1,Ship,12000
2025-01-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1893,1,Truck,800
2025-01-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6025,0,Ship,12000
2025-01-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3398,1,Truck,800
2025-01-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8103,1,Ship,12000
2025-02-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-02-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7245,1,Ship,12000
2025-02-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1794,1,Truck,800
2025-02-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7772,1,Ship,12000
2025-02-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1867,1,Truck,800
2025-02-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8501,1,Ship,12000
2025-02-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3682,1,Truck,800
2025-02-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7574,1,Ship,12000
2025-02-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2239,0,Truck,800
2025-02-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8892,1,Ship,12000
2025-02-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1,0,Truck,800
2025-02-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7681,0,Ship,12000
2025-02-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1123,1,Truck,800
2025-02-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,9317,0,Ship,12000
2025-02-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3270,1,Truck,800
2025-02-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8470,1,Ship,12000
2025-02-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-02-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6438,1,Ship,12000
2025-02-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,470,1,Truck,800
2025-02-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9621,1,Ship,12000
2025-02-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1299,0,Truck,800
2025-02-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7990,1,Ship,12000
2025-02-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2389,1,Truck,800
2025-02-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9633,1,Ship,12000
2025-02-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,999,1,Truck,800
2025-02-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8639,1,Ship,12000
2025-02-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,391,0,Truck,800
2025-02-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10455,0,Ship,12000
2025-02-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,3161,1,Truck,800
2025-02-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8355,1,Ship,12000
2025-02-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,604,0,Truck,800
2025-02-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8994,1,Ship,12000
2025-02-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1772,1,Truck,800
2025-02-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9086,1,Ship,12000
2025-02-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,565,1,Truck,800
2025-02-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9607,1,Ship,12000
2025-02-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,497,1,Truck,800
2025-02-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8284,1,Ship,12000
2025-02-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,199,0,Truck,800
2025-02-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10701,1,Ship,12000
2025-02-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,111,0,Truck,800
2025-02-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7615,0,Ship,12000
2025-02-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,2600,0,Truck,800
2025-02-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10297,1,Ship,12000
2025-02-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1624,1,Truck,800
2025-02-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6951,1,Ship,12000
2025-02-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1316,0,Truck,800
2025-02-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6859,1,Ship,12000
2025-02-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2161,1,Truck,800
2025-02-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8055,1,Ship,12000
2025-02-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,169,1,Truck,800
2025-02-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8865,1,Ship,12000
2025-02-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3137,1,Truck,800
2025-02-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9934,1,Ship,12000
2025-02-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,146,1,Truck,800
2025-02-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8319,1,Ship,12000
2025-03-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2025-03-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10138,1,Ship,12000
2025-03-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,713,1,Truck,800
2025-03-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6889,1,Ship,12000
2025-03-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1801,1,Truck,800
2025-03-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9609,0,Ship,12000
2025-03-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,540,1,Truck,800
2025-03-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7639,1,Ship,12000
2025-03-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,695,1,Truck,800
2025-03-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8580,1,Ship,12000
2025-03-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1389,1,Truck,800
2025-03-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8541,1,Ship,12000
2025-03-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2686,1,Truck,800
2025-03-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7812,1,Ship,12000
2025-03-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1,0,Truck,800
