date,warehouse_id,warehouse_name,warehouse_region,sku,stock_on_hand,safety_stock,reorder_point,inbound_qty,outbound_qty,days_of_supply
2025-02-01,WH_001,Central Warehouse,Midwest,SKU_123,13675,5000,8000,0,1456,9
2025-02-01,WH_002,West Warehouse,California,SKU_456,4530,2000,4000,1121,754,6
2025-02-02,WH_001,Central Warehouse,Midwest,SKU_123,12329,5000,8000,1284,73,168
2025-02-02,WH_002,West Warehouse,California,SKU_456,10450,2000,4000,4664,1863,5
2025-02-03,WH_001,Central Warehouse,Midwest,SKU_123,13289,5000,8000,1934,1247,10
2025-02-03,WH_002,West Warehouse,California,SKU_456,8315,2000,4000,1955,995,8
2025-02-04,WH_001,Central Warehouse,Midwest,SKU_123,19890,5000,8000,215,1930,10
2025-02-04,WH_002,West Warehouse,California,SKU_456,7645,2000,4000,4280,1704,4
2025-02-05,WH_001,Central Warehouse,Midwest,SKU_123,12740,5000,8000,1702,1523,8
2025-02-05,WH_002,West Warehouse,California,SKU_456,4000,2000,4000,1079,429,9
2025-02-06,WH_001,Central Warehouse,Midwest,SKU_123,10769,5000,8000,2112,1680,6
2025-02-06,WH_002,West Warehouse,California,SKU_456,1072,2000,4000,1835,1838,1
2025-02-07,WH_001,Central Warehouse,Midwest,SKU_123,13429,5000,8000,1239,1252,10
2025-02-07,WH_002,West Warehouse,California,SKU_456,6107,2000,4000,1235,1604,3
2025-02-08,WH_001,Central Warehouse,Midwest,SKU_123,22076,5000,8000,1107,1309,16
2025-02-08,WH_002,West Warehouse,California,SKU_456,7819,2000,4000,1175,2158,3
2025-02-09,WH_001,Central Warehouse,Midwest,SKU_123,5701,5000,8000,1362,1990,2
2025-02-09,WH_002,West Warehouse,California,SKU_456,6970,2000,4000,1014,1764,3
2025-02-10,WH_001,Central Warehouse,Midwest,SKU_123,17172,5000,8000,2252,1019,16
2025-02-10,WH_002,West Warehouse,California,SKU_456,9596,2000,4000,1517,1947,4
2025-02-11,WH_001,Central Warehouse,Midwest,SKU_123,19191,5000,8000,0,1566,12
2025-02-11,WH_002,West Warehouse,California,SKU_456,1924,2000,4000,4930,1219,1
2025-02-12,WH_001,Central Warehouse,Midwest,SKU_123,16612,5000,8000,1957,1018,16
2025-02-12,WH_002,West Warehouse,California,SKU_456,4772,2000,4000,3902,2073,2
2025-02-13,WH_001,Central Warehouse,Midwest,SKU_123,20802,5000,8000,2066,1672,12
2025-02-13,WH_002,West Warehouse,California,SKU_456,7064,2000,4000,1655,874,8
2025-02-14,WH_001,Central Warehouse,Midwest,SKU_123,14294,5000,8000,1052,1765,8
2025-02-14,WH_002,West Warehouse,California,SKU_456,8595,2000,4000,2345,2505,3
2025-02-15,WH_001,Central Warehouse,Midwest,SKU_123,13867,5000,8000,2908,2730,5
2025-02-15,WH_002,West Warehouse,California,SKU_456,12573,2000,4000,3383,1315,9
2025-02-16,WH_001,Central Warehouse,Midwest,SKU_123,14803,5000,8000,418,1799,8
2025-02-16,WH_002,West Warehouse,California,SKU_456,8960,2000,4000,2028,2116,4
2025-02-17,WH_001,Central Warehouse,Midwest,SKU_123,9772,5000,8000,3961,2041,4
2025-02-17,WH_002,West Warehouse,California,SKU_456,7752,2000,4000,1821,1788,4
2025-02-18,WH_001,Central Warehouse,Midwest,SKU_123,19322,5000,8000,2121,1586,12
2025-02-18,WH_002,West Warehouse,California,SKU_456,8063,2000,4000,4138,1278,6
2025-02-19,WH_001,Central Warehouse,Midwest,SKU_123,13896,5000,8000,3756,1588,8
2025-02-19,WH_002,West Warehouse,California,SKU_456,11979,2000,4000,906,1376,8
2025-02-20,WH_001,Central Warehouse,Midwest,SKU_123,19195,5000,8000,1188,1409,13
2025-02-20,WH_002,West Warehouse,California,SKU_456,8898,2000,4000,813,1251,7
2025-02-21,WH_001,Central Warehouse,Midwest,SKU_123,14394,5000,8000,2056,2268,6
2025-02-21,WH_002,West Warehouse,California,SKU_456,13395,2000,4000,972,1566,8
2025-02-22,WH_001,Central Warehouse,Midwest,SKU_123,16359,5000,8000,3819,1931,8
2025-02-22,WH_002,West Warehouse,California,SKU_456,9018,2000,4000,2799,1904,4
2025-02-23,WH_001,Central Warehouse,Midwest,SKU_123,10752,5000,8000,2231,2375,4
2025-02-23,WH_002,West Warehouse,California,SKU_456,7274,2000,4000,2155,1354,5
2025-02-24,WH_001,Central Warehouse,Midwest,SKU_123,5901,5000,8000,2024,1681,3
2025-02-24,WH_002,West Warehouse,California,SKU_456,6206,2000,4000,614,971,6
2025-02-25,WH_001,Central Warehouse,Midwest,SKU_123,16674,5000,8000,4367,2329,7
2025-02-25,WH_002,West Warehouse,California,SKU_456,3294,2000,4000,3025,1102,2
2025-02-26,WH_001,Central Warehouse,Midwest,SKU_123,11962,5000,8000,1445,1923,6
2025-02-26,WH_002,West Warehouse,California,SKU_456,11357,2000,4000,1882,1451,7
2025-02-27,WH_001,Central Warehouse,Midwest,SKU_123,15624,5000,8000,2681,2205,7
2025-02-27,WH_002,West Warehouse,California,SKU_456,3504,2000,4000,2024,859,4
2025-02-28,WH_001,Central Warehouse,Midwest,SKU_123,13821,5000,8000,1728,1471,9
2025-02-28,WH_002,West Warehouse,California,SKU_456,5200,2000,4000,215,243,21
2025-03-01,WH_001,Central Warehouse,Midwest,SKU_123,13540,5000,8000,1482,1094,12
2025-03-01,WH_002,West Warehouse,California,SKU_456,12628,2000,4000,968,2350,5
2025-03-02,WH_001,Central Warehouse,Midwest,SKU_123,19683,5000,8000,0,1555,12
2025-03-02,WH_002,West Warehouse,California,SKU_456,6601,2000,4000,0,633,10
2025-03-03,WH_001,Central Warehouse,Midwest,SKU_123,16712,5000,8000,4423,2041,8
2025-03-03,WH_002,West Warehouse,California,SKU_456,9132,2000,4000,1974,2509,3
2025-03-04,WH_001,Central Warehouse,Midwest,SKU_123,21518,5000,8000,1295,300,71
2025-03-04,WH_002,West Warehouse,California,SKU_456,656,2000,4000,3586,1471,1
2025-03-05,WH_001,Central Warehouse,Midwest,SKU_123,14641,5000,8000,0,1048,13
2025-03-05,WH_002,West Warehouse,California,SKU_456,6965,2000,4000,2249,1260,5
2025-03-06,WH_001,Central Warehouse,Midwest,SKU_123,10369,5000,8000,1058,2224,4
2025-03-06,WH_002,West Warehouse,California,SKU_456,8856,2000,4000,2734,960,9
2025-03-07,WH_001,Central Warehouse,Midwest,SKU_123,3661,5000,8000,1372,980,3
2025-03-07,WH_002,West Warehouse,California,SKU_456,9221,2000,4000,5942,1917,4
2025-03-08,WH_001,Central Warehouse,Midwest,SKU_123,23575,5000,8000,2682,1122,21
2025-03-08,WH_002,West Warehouse,California,SKU_456,9217,2000,4000,4136,2597,3
2025-03-09,WH_001,Central Warehouse,Midwest,SKU_123,11986,5000,8000,2303,642,18
2025-03-09,WH_002,West Warehouse,California,SKU_456,10886,2000,4000,3864,1523,7
2025-03-10,WH_001,Central Warehouse,Midwest,SKU_123,11664,5000,8000,2432,1750,6
2025-03-10,WH_002,West Warehouse,California,SKU_456,8284,2000,4000,2214,1395,5
2025-03-11,WH_001,Central Warehouse,Midwest,SKU_123,17485,5000,8000,2883,910,19
2025-03-11,WH_002,West Warehouse,California,SKU_456,4462,2000,4000,1694,1942,2
2025-03-12,WH_001,Central Warehouse,Midwest,SKU_123,14518,5000,8000,1228,1656,8
2025-03-12,WH_002,West Warehouse,California,SKU_456,6842,2000,4000,3056,1699,4
2025-03-13,WH_001,Central Warehouse,Midwest,SKU_123,12896,5000,8000,2277,2289,5
2025-03-13,WH_002,West Warehouse,California,SKU_456,6006,2000,4000,2483,1457,4
2025-03-14,WH_001,Central Warehouse,Midwest,SKU_123,15494,5000,8000,1214,1566,9
2025-03-14,WH_002,West Warehouse,California,SKU_456,11877,2000,4000,875,702,16
2025-03-15,WH_001,Central Warehouse,Midwest,SKU_123,9479,5000,8000,595,1857,5
2025-03-15,WH_002,West Warehouse,California,SKU_456,3079,2000,4000,1642,1870,1
2025-03-16,WH_001,Central Warehouse,Midwest,SKU_123,15458,5000,8000,1537,1614,9
2025-03-16,WH_002,West Warehouse,California,SKU_456,8375,2000,4000,1730,1373,6
2025-03-17,WH_001,Central Warehouse,Midwest,SKU_123,21823,5000,8000,2971,2988,7
2025-03-17,WH_002,West Warehouse,California,SKU_456,6260,2000,4000,1898,700,8
2025-03-18,WH_001,Central Warehouse,Midwest,SKU_123,11166,5000,8000,4282,1186,9
2025-03-18,WH_002,West Warehouse,California,SKU_456,14717,2000,4000,507,867,16
2025-03-19,WH_001,Central Warehouse,Midwest,SKU_123,12805,5000,8000,1923,2053,6
2025-03-19,WH_002,West Warehouse,California,SKU_456,9577,2000,4000,1500,1420,6
2025-03-20,WH_001,Central Warehouse,Midwest,SKU_123,12883,5000,8000,902,967,13
2025-03-20,WH_002,West Warehouse,California,SKU_456,11597,2000,4000,0,2470,4
2025-03-21,WH_001,Central Warehouse,Midwest,SKU_123,12799,5000,8000,1072,1943,6
2025-03-21,WH_002,West Warehouse,California,SKU_456,13198,2000,4000,3341,1801,7
2025-03-22,WH_001,Central Warehouse,Midwest,SKU_123,17804,5000,8000,0,1186,15
2025-03-22,WH_002,West Warehouse,California,SKU_456,4810,2000,4000,3469,1269,3
2025-03-23,WH_001,Central Warehouse,Midwest,SKU_123,16958,5000,8000,2643,982,17
2025-03-23,WH_002,West Warehouse,California,SKU_456,5945,2000,4000,3552,1034,5
2025-03-24,WH_001,Central Warehouse,Midwest,SKU_123,14437,5000,8000,1060,1311,11
2025-03-24,WH_002,West Warehouse,California,SKU_456,7838,2000,4000,1060,923,8
2025-03-25,WH_001,Central Warehouse,Midwest,SKU_123,15001,5000,8000,986,1013,14
2025-03-25,WH_002,West Warehouse,California,SKU_456,4713,2000,4000,1906,2066,2
2025-03-26,WH_001,Central Warehouse,Midwest,SKU_123,19272,5000,8000,1128,2790,6
2025-03-26,WH_002,West Warehouse,California,SKU_456,4483,2000,4000,3300,1066,4
2025-03-27,WH_001,Central Warehouse,Midwest,SKU_123,10951,5000,8000,1106,1468,7
2025-03-27,WH_002,West Warehouse,California,SKU_456,10029,2000,4000,2803,933,10
2025-03-28,WH_001,Central Warehouse,Midwest,SKU_123,10536,5000,8000,900,1433,7
2025-03-28,WH_002,West Warehouse,California,SKU_456,7264,2000,4000,859,1661,4
2025-03-29,WH_001,Central Warehouse,Midwest,SKU_123,21918,5000,8000,1394,1239,17
2025-03-29,WH_002,West Warehouse,California,SKU_456,9958,2000,4000,1329,1901,5
2025-03-30,WH_001,Central Warehouse,Midwest,SKU_123,11485,5000,8000,4198,1706,6
2025-03-30,WH_002,West Warehouse,California,SKU_456,5829,2000,4000,1293,1191,4
2025-03-31,WH_001,Central Warehouse,Midwest,SKU_123,18804,5000,8000,477,1099,17
2025-03-31,WH_002,West Warehouse,California,SKU_456,6034,2000,4000,1981,1337,4
2025-04-01,WH_001,Central Warehouse,Midwest,SKU_123,8780,5000,8000,1520,1440,6
2025-04-01,WH_002,West Warehouse,California,SKU_456,5801,2000,4000,2824,2051,2
2025-04-02,WH_001,Central Warehouse,Midwest,SKU_123,13725,5000,8000,2276,203,67
2025-04-02,WH_002,West Warehouse,California,SKU_456,6526,2000,4000,3205,1245,5
2025-04-03,WH_001,Central Warehouse,Midwest,SKU_123,11419,5000,8000,4733,2591,4
2025-04-03,WH_002,West Warehouse,California,SKU_456,9636,2000,4000,3366,164,58
2025-04-04,WH_001,Central Warehouse,Midwest,SKU_123,11243,5000,8000,1436,1358,8
2025-04-04,WH_002,West Warehouse,California,SKU_456,6285,2000,4000,0,1731,3
2025-04-05,WH_001,Central Warehouse,Midwest,SKU_123,15902,5000,8000,3922,1027,15
2025-04-05,WH_002,West Warehouse,California,SKU_456,4954,2000,4000,0,1323,3
2025-04-06,WH_001,Central Warehouse,Midwest,SKU_123,17153,5000,8000,1265,2786,6
2025-04-06,WH_002,West Warehouse,California,SKU_456,7101,2000,4000,2176,682,10
2025-04-07,WH_001,Central Warehouse,Midwest,SKU_123,15005,5000,8000,0,1916,7
2025-04-07,WH_002,West Warehouse,California,SKU_456,10535,2000,4000,3631,888,11
2025-04-08,WH_001,Central Warehouse,Midwest,SKU_123,14561,5000,8000,2676,1765,8
2025-04-08,WH_002,West Warehouse,California,SKU_456,4971,2000,4000,0,1708,2
2025-04-09,WH_001,Central Warehouse,Midwest,SKU_123,13466,5000,8000,1319,1958,6
2025-04-09,WH_002,West Warehouse,California,SKU_456,7842,2000,4000,416,341,22
2025-04-10,WH_001,Central Warehouse,Midwest,SKU_123,10048,5000,8000,4871,1933,5
2025-04-10,WH_002,West Warehouse,California,SKU_456,8660,2000,4000,1782,1351,6
2025-04-11,WH_001,Central Warehouse,Midwest,SKU_123,18085,5000,8000,1411,1846,9
2025-04-11,WH_002,West Warehouse,California,SKU_456,6780,2000,4000,4328,1945,3
2025-04-12,WH_001,Central Warehouse,Midwest,SKU_123,18359,5000,8000,1298,2134,8
2025-04-12,WH_002,West Warehouse,California,SKU_456,6905,2000,4000,2132,2481,2
2025-04-13,WH_001,Central Warehouse,Midwest,SKU_123,10350,5000,8000,2243,1762,5
2025-04-13,WH_002,West Warehouse,California,SKU_456,9820,2000,4000,1459,2751,3
2025-04-14,WH_001,Central Warehouse,Midwest,SKU_123,9467,5000,8000,3750,2229,4
2025-04-14,WH_002,West Warehouse,California,SKU_456,14653,2000,4000,94,978,14
2025-04-15,WH_001,Central Warehouse,Midwest,SKU_123,19221,5000,8000,0,536,35
2025-04-15,WH_002,West Warehouse,California,SKU_456,6290,2000,4000,2230,2455,2
2025-04-16,WH_001,Central Warehouse,Midwest,SKU_123,13351,5000,8000,1270,1686,7
2025-04-16,WH_002,West Warehouse,California,SKU_456,9643,2000,4000,2529,1393,6
2025-04-17,WH_001,Central Warehouse,Midwest,SKU_123,7157,5000,8000,898,2352,3
2025-04-17,WH_002,West Warehouse,California,SKU_456,8654,2000,4000,1612,2170,3
2025-04-18,WH_001,Central Warehouse,Midwest,SKU_123,10044,5000,8000,1729,1582,6
2025-04-18,WH_002,West Warehouse,California,SKU_456,6455,2000,4000,2120,1387,4
2025-04-19,WH_001,Central Warehouse,Midwest,SKU_123,9102,5000,8000,2217,702,12
2025-04-19,WH_002,West Warehouse,California,SKU_456,8579,2000,4000,3648,1331,6
2025-04-20,WH_001,Central Warehouse,Midwest,SKU_123,9899,5000,8000,1847,1000,9
2025-04-20,WH_002,West Warehouse,California,SKU_456,10080,2000,4000,1822,2525,3
2025-04-21,WH_001,Central Warehouse,Midwest,SKU_123,18070,5000,8000,1816,1929,9
2025-04-21,WH_002,West Warehouse,California,SKU_456,6623,2000,4000,2040,1283,5
2025-04-22,WH_001,Central Warehouse,Midwest,SKU_123,16682,5000,8000,3719,1979,8
2025-04-22,WH_002,West Warehouse,California,SKU_456,11226,2000,4000,3107,1830,6
2025-04-23,WH_001,Central Warehouse,Midwest,SKU_123,10012,5000,8000,4041,2582,3
2025-04-23,WH_002,West Warehouse,California,SKU_456,7181,2000,4000,1555,1867,3
2025-04-24,WH_001,Central Warehouse,Midwest,SKU_123,15927,5000,8000,1757,749,21
2025-04-24,WH_002,West Warehouse,California,SKU_456,9069,2000,4000,2661,1935,4
2025-04-25,WH_001,Central Warehouse,Midwest,SKU_123,15222,5000,8000,1674,2096,7
2025-04-25,WH_002,West Warehouse,California,SKU_456,8230,2000,4000,1442,1391,5
2025-04-26,WH_001,Central Warehouse,Midwest,SKU_123,7889,5000,8000,1781,1913,4
2025-04-26,WH_002,West Warehouse,California,SKU_456,9189,2000,4000,3824,1342,6
2025-04-27,WH_001,Central Warehouse,Midwest,SKU_123,15705,5000,8000,2951,2905,5
2025-04-27,WH_002,West Warehouse,California,SKU_456,8506,2000,4000,746,2008,4
2025-04-28,WH_001,Central Warehouse,Midwest,SKU_123,20530,5000,8000,1612,2004,10
2025-04-28,WH_002,West Warehouse,California,SKU_456,12300,2000,4000,3220,1575,7
2025-04-29,WH_001,Central Warehouse,Midwest,SKU_123,11555,5000,8000,1902,1775,6
2025-04-29,WH_002,West Warehouse,California,SKU_456,11178,2000,4000,2400,1272,8
2025-04-30,WH_001,Central Warehouse,Midwest,SKU_123,15943,5000,8000,3032,1727,9
2025-04-30,WH_002,West Warehouse,California,SKU_456,5073,2000,4000,1782,2068,2
2025-05-01,WH_001,Central Warehouse,Midwest,SKU_123,9159,5000,8000,0,2404,3
2025-05-01,WH_002,West Warehouse,California,SKU_456,9789,2000,4000,2728,853,11
2025-05-02,WH_001,Central Warehouse,Midwest,SKU_123,16581,5000,8000,2330,549,30
2025-05-02,WH_002,West Warehouse,California,SKU_456,12984,2000,4000,2190,1262,10
2025-05-03,WH_001,Central Warehouse,Midwest,SKU_123,12677,5000,8000,0,1856,6
2025-05-03,WH_002,West Warehouse,California,SKU_456,8916,2000,4000,1767,2267,3
2025-05-04,WH_001,Central Warehouse,Midwest,SKU_123,9156,5000,8000,1283,989,9
2025-05-04,WH_002,West Warehouse,California,SKU_456,7024,2000,4000,2080,1758,3
2025-05-05,WH_001,Central Warehouse,Midwest,SKU_123,12785,5000,8000,947,2511,5
2025-05-05,WH_002,West Warehouse,California,SKU_456,16440,2000,4000,2171,1045,15
2025-05-06,WH_001,Central Warehouse,Midwest,SKU_123,19164,5000,8000,263,1299,14
2025-05-06,WH_002,West Warehouse,California,SKU_456,5563,2000,4000,608,1331,4
2025-05-07,WH_001,Central Warehouse,Midwest,SKU_123,10975,5000,8000,2015,1516,7
2025-05-07,WH_002,West Warehouse,California,SKU_456,5825,2000,4000,1555,1361,4
2025-05-08,WH_001,Central Warehouse,Midwest,SKU_123,16834,5000,8000,1821,1994,8
2025-05-08,WH_002,West Warehouse,California,SKU_456,10050,2000,4000,2685,2332,4
2025-05-09,WH_001,Central Warehouse,Midwest,SKU_123,10082,5000,8000,1432,2557,3
2025-05-09,WH_002,West Warehouse,California,SKU_456,7099,2000,4000,0,1378,5
2025-05-10,WH_001,Central Warehouse,Midwest,SKU_123,14472,5000,8000,0,2300,6
2025-05-10,WH_002,West Warehouse,California,SKU_456,5502,2000,4000,2394,1364,4
2025-05-11,WH_001,Central Warehouse,Midwest,SKU_123,9490,5000,8000,715,938,10
2025-05-11,WH_002,West Warehouse,California,SKU_456,11799,2000,4000,1822,1186,9
2025-05-12,WH_001,Central Warehouse,Midwest,SKU_123,10728,5000,8000,3435,2378,4
2025-05-12,WH_002,West Warehouse,California,SKU_456,12146,2000,4000,2590,1673,7
2025-05-13,WH_001,Central Warehouse,Midwest,SKU_123,9744,5000,8000,1705,1089,8
2025-05-13,WH_002,West Warehouse,California,SKU_456,1610,2000,4000,3268,1082,1
2025-05-14,WH_001,Central Warehouse,Midwest,SKU_123,18185,5000,8000,3058,1834,9
2025-05-14,WH_002,West Warehouse,California,SKU_456,10145,2000,4000,1261,2614,3
2025-05-15,WH_001,Central Warehouse,Midwest,SKU_123,14150,5000,8000,2362,1110,12
2025-05-15,WH_002,West Warehouse,California,SKU_456,4740,2000,4000,2572,1630,2
2025-05-16,WH_001,Central Warehouse,Midwest,SKU_123,11237,5000,8000,273,738,15
2025-05-16,WH_002,West Warehouse,California,SKU_456,12186,2000,4000,1264,1296,9
2025-05-17,WH_001,Central Warehouse,Midwest,SKU_123,19076,5000,8000,653,1063,17
2025-05-17,WH_002,West Warehouse,California,SKU_456,5309,2000,4000,3941,2696,1
2025-05-18,WH_001,Central Warehouse,Midwest,SKU_123,16630,5000,8000,2940,1151,14
2025-05-18,WH_002,West Warehouse,California,SKU_456,14815,2000,4000,2321,2011,7
2025-05-19,WH_001,Central Warehouse,Midwest,SKU_123,13630,5000,8000,1678,2497,5
2025-05-19,WH_002,West Warehouse,California,SKU_456,9889,2000,4000,3741,1653,5
2025-05-20,WH_001,Central Warehouse,Midwest,SKU_123,11030,5000,8000,1299,1561,7
2025-05-20,WH_002,West Warehouse,California,SKU_456,5807,2000,4000,671,2220,2
2025-05-21,WH_001,Central Warehouse,Midwest,SKU_123,12092,5000,8000,2165,1677,7
2025-05-21,WH_002,West Warehouse,California,SKU_456,5941,2000,4000,3740,829,7
2025-05-22,WH_001,Central Warehouse,Midwest,SKU_123,14915,5000,8000,2295,1467,10
2025-05-22,WH_002,West Warehouse,California,SKU_456,3460,2000,4000,3044,1946,1
2025-05-23,WH_001,Central Warehouse,Midwest,SKU_123,11635,5000,8000,2848,1724,6
2025-05-23,WH_002,West Warehouse,California,SKU_456,3517,2000,4000,975,2182,1
2025-05-24,WH_001,Central Warehouse,Midwest,SKU_123,15082,5000,8000,1322,984,15
2025-05-24,WH_002,West Warehouse,California,SKU_456,6196,2000,4000,1466,992,6
2025-05-25,WH_001,Central Warehouse,Midwest,SKU_123,7903,5000,8000,3368,2082,3
2025-05-25,WH_002,West Warehouse,California,SKU_456,3543,2000,4000,2163,958,3
2025-05-26,WH_001,Central Warehouse,Midwest,SKU_123,13084,5000,8000,1586,1243,10
2025-05-26,WH_002,West Warehouse,California,SKU_456,15010,2000,4000,1471,1015,14
2025-05-27,WH_001,Central Warehouse,Midwest,SKU_123,11330,5000,8000,3252,508,22
2025-05-27,WH_002,West Warehouse,California,SKU_456,5330,2000,4000,3736,1646,3
2025-05-28,WH_001,Central Warehouse,Midwest,SKU_123,14671,5000,8000,4558,1647,8
2025-05-28,WH_002,West Warehouse,California,SKU_456,5521,2000,4000,1661,818,6
2025-05-29,WH_001,Central Warehouse,Midwest,SKU_123,18395,5000,8000,2689,2174,8
2025-05-29,WH_002,West Warehouse,California,SKU_456,12245,2000,4000,1502,933,13
2025-05-30,WH_001,Central Warehouse,Midwest,SKU_123,13819,5000,8000,952,1598,8
2025-05-30,WH_002,West Warehouse,California,SKU_456,11962,2000,4000,1798,1589,7
2025-05-31,WH_001,Central Warehouse,Midwest,SKU_123,13671,5000,8000,2963,1099,12
2025-05-31,WH_002,West Warehouse,California,SKU_456,312,2000,4000,2565,2092,1
2025-06-01,WH_001,Central Warehouse,Midwest,SKU_123,15562,5000,8000,1231,818,19
2025-06-01,WH_002,West Warehouse,California,SKU_456,9730,2000,4000,2169,1424,6
2025-06-02,WH_001,Central Warehouse,Midwest,SKU_123,20378,5000,8000,863,2565,7
2025-06-02,WH_002,West Warehouse,California,SKU_456,8111,2000,4000,0,1392,5
2025-06-03,WH_001,Central Warehouse,Midwest,SKU_123,17358,5000,8000,1561,615,28
2025-06-03,WH_002,West Warehouse,California,SKU_456,7424,2000,4000,971,1795,4
2025-06-04,WH_001,Central Warehouse,Midwest,SKU_123,16706,5000,8000,732,1076,15
2025-06-04,WH_002,West Warehouse,California,SKU_456,10648,2000,4000,969,850,12
2025-06-05,WH_001,Central Warehouse,Midwest,SKU_123,9874,5000,8000,2422,1685,5
2025-06-05,WH_002,West Warehouse,California,SKU_456,5605,2000,4000,2006,2416,2
2025-06-06,WH_001,Central Warehouse,Midwest,SKU_123,10590,5000,8000,0,1773,5
2025-06-06,WH_002,West Warehouse,California,SKU_456,7613,2000,4000,1147,1891,4
2025-06-07,WH_001,Central Warehouse,Midwest,SKU_123,16937,5000,8000,0,1108,15
2025-06-07,WH_002,West Warehouse,California,SKU_456,16111,2000,4000,2700,1905,8
2025-06-08,WH_001,Central Warehouse,Midwest,SKU_123,18105,5000,8000,2020,1978,9
2025-06-08,WH_002,West Warehouse,California,SKU_456,10513,2000,4000,2646,1306,8
2025-06-09,WH_001,Central Warehouse,Midwest,SKU_123,14602,5000,8000,1293,1507,9
2025-06-09,WH_002,West Warehouse,California,SKU_456,3910,2000,4000,1051,1330,2
2025-06-10,WH_001,Central Warehouse,Midwest,SKU_123,10697,5000,8000,1393,1401,7
2025-06-10,WH_002,West Warehouse,California,SKU_456,9407,2000,4000,3139,1221,7
2025-06-11,WH_001,Central Warehouse,Midwest,SKU_123,18672,5000,8000,3126,1802,10
2025-06-11,WH_002,West Warehouse,California,SKU_456,8537,2000,4000,2382,2212,3
2025-06-12,WH_001,Central Warehouse,Midwest,SKU_123,18282,5000,8000,3601,1524,11
2025-06-12,WH_002,West Warehouse,California,SKU_456,9942,2000,4000,3612,1125,8
2025-06-13,WH_001,Central Warehouse,Midwest,SKU_123,12885,5000,8000,2019,2039,6
2025-06-13,WH_002,West Warehouse,California,SKU_456,11203,2000,4000,1722,594,18
2025-06-14,WH_001,Central Warehouse,Midwest,SKU_123,14861,5000,8000,898,606,24
2025-06-14,WH_002,West Warehouse,California,SKU_456,3576,2000,4000,2391,2316,1
2025-06-15,WH_001,Central Warehouse,Midwest,SKU_123,14136,5000,8000,2253,2209,6
2025-06-15,WH_002,West Warehouse,California,SKU_456,2594,2000,4000,2624,1493,1
2025-06-16,WH_001,Central Warehouse,Midwest,SKU_123,15981,5000,8000,1419,1009,15
2025-06-16,WH_002,West Warehouse,California,SKU_456,8491,2000,4000,3979,2016,4
2025-06-17,WH_001,Central Warehouse,Midwest,SKU_123,12223,5000,8000,390,490,24
2025-06-17,WH_002,West Warehouse,California,SKU_456,12606,2000,4000,853,1304,9
2025-06-18,WH_001,Central Warehouse,Midwest,SKU_123,18624,5000,8000,63,2395,7
2025-06-18,WH_002,West Warehouse,California,SKU_456,7112,2000,4000,621,1351,5
2025-06-19,WH_001,Central Warehouse,Midwest,SKU_123,11470,5000,8000,2528,1111,10
2025-06-19,WH_002,West Warehouse,California,SKU_456,1309,2000,4000,1735,686,1
2025-06-20,WH_001,Central Warehouse,Midwest,SKU_123,14715,5000,8000,575,1207,12
2025-06-20,WH_002,West Warehouse,California,SKU_456,8639,2000,4000,1745,1650,5
2025-06-21,WH_001,Central Warehouse,Midwest,SKU_123,16381,5000,8000,610,1461,11
2025-06-21,WH_002,West Warehouse,California,SKU_456,1,2000,4000,2296,1319,1
2025-06-22,WH_001,Central Warehouse,Midwest,SKU_123,10557,5000,8000,2378,2203,4
2025-06-22,WH_002,West Warehouse,California,SKU_456,6333,2000,4000,866,1599,3
2025-06-23,WH_001,Central Warehouse,Midwest,SKU_123,9325,5000,8000,1207,2233,4
2025-06-23,WH_002,West Warehouse,California,SKU_456,8217,2000,4000,0,421,19
2025-06-24,WH_001,Central Warehouse,Midwest,SKU_123,14567,5000,8000,3034,529,27
2025-06-24,WH_002,West Warehouse,California,SKU_456,9573,2000,4000,3596,2632,3
2025-06-25,WH_001,Central Warehouse,Midwest,SKU_123,15159,5000,8000,2608,220,68
2025-06-25,WH_002,West Warehouse,California,SKU_456,15349,2000,4000,1309,939,16
2025-06-26,WH_001,Central Warehouse,Midwest,SKU_123,13106,5000,8000,3814,2824,4
2025-06-26,WH_002,West Warehouse,California,SKU_456,8438,2000,4000,3197,1525,5
2025-06-27,WH_001,Central Warehouse,Midwest,SKU_123,10367,5000,8000,3772,1126,9
2025-06-27,WH_002,West Warehouse,California,SKU_456,13374,2000,4000,3558,1868,7
2025-06-28,WH_001,Central Warehouse,Midwest,SKU_123,20401,5000,8000,4678,1394,14
2025-06-28,WH_002,West Warehouse,California,SKU_456,5169,2000,4000,0,2846,1
2025-06-29,WH_001,Central Warehouse,Midwest,SKU_123,12461,5000,8000,3362,1055,11
2025-06-29,WH_002,West Warehouse,California,SKU_456,13383,2000,4000,1159,784,17
2025-06-30,WH_001,Central Warehouse,Midwest,SKU_123,13270,5000,8000,1361,1857,7
2025-06-30,WH_002,West Warehouse,California,SKU_456,7820,2000,4000,2753,1325,5
2025-07-01,WH_001,Central Warehouse,Midwest,SKU_123,11672,5000,8000,1299,2726,4
2025-07-01,WH_002,West Warehouse,California,SKU_456,8788,2000,4000,0,1187,7
2025-07-02,WH_001,Central Warehouse,Midwest,SKU_123,14339,5000,8000,4214,2117,6
2025-07-02,WH_002,West Warehouse,California,SKU_456,4773,2000,4000,4902,1481,3
2025-07-03,WH_001,Central Warehouse,Midwest,SKU_123,18362,5000,8000,613,61,301
