date,plant_id,plant_name,plant_region,sku,units_produced,production_capacity,capacity_utilization,downtime_hours,cycle_time_hours,defect_rate
2024-11-16,PLANT_A,North Plant,USA,SKU_123,835,1000,0.83,5.78,2.75,0.01
2024-11-16,PLANT_B,South Plant,Mexico,SKU_456,1367,1500,0.91,5.25,2.03,0.02
2024-11-17,PLANT_A,North Plant,USA,SKU_123,1155,1000,1.16,0.32,1.7,0.05
2024-11-17,PLANT_B,South Plant,Mexico,SKU_456,1508,1500,1.01,3.02,2.54,0.03
2024-11-18,PLANT_A,North Plant,USA,SKU_123,1158,1000,1.16,0.47,1.62,0.04
2024-11-18,PLANT_B,South Plant,Mexico,SKU_456,1365,1500,0.91,5.87,1.73,0.04
2024-11-19,PLANT_A,North Plant,USA,SKU_123,891,1000,0.89,2.58,1.98,0.07
2024-11-19,PLANT_B,South Plant,Mexico,SKU_456,1090,1500,0.73,5.48,3.15,0.03
2024-11-20,PLANT_A,North Plant,USA,SKU_123,771,1000,0.77,2.18,1.54,0.08
2024-11-20,PLANT_B,South Plant,Mexico,SKU_456,1080,1500,0.72,3.93,2.33,0.08
2024-11-21,PLANT_A,North Plant,USA,SKU_123,663,1000,0.66,4.22,1.54,0.02
2024-11-21,PLANT_B,South Plant,Mexico,SKU_456,1615,1500,1.08,4.43,1.8,0.05
2024-11-22,PLANT_A,North Plant,USA,SKU_123,587,1000,0.59,1.4,1.5,0.03
2024-11-22,PLANT_B,South Plant,Mexico,SKU_456,1532,1500,1.02,3.2,3.38,0.04
2024-11-23,PLANT_A,North Plant,USA,SKU_123,1337,1000,1.34,1.61,2.36,0.04
2024-11-23,PLANT_B,South Plant,Mexico,SKU_456,1213,1500,0.81,5.64,2.09,0.01
2024-11-24,PLANT_A,North Plant,USA,SKU_123,849,1000,0.85,4.56,3.47,0.08
2024-11-24,PLANT_B,South Plant,Mexico,SKU_456,1295,1500,0.86,5.25,2.88,0.04
2024-11-25,PLANT_A,North Plant,USA,SKU_123,991,1000,0.99,2.24,2.44,0.05
2024-11-25,PLANT_B,South Plant,Mexico,SKU_456,1418,1500,0.95,5.41,2.82,0.05
2024-11-26,PLANT_A,North Plant,USA,SKU_123,586,1000,0.59,0.47,2.51,0.04
2024-11-26,PLANT_B,South Plant,Mexico,SKU_456,1531,1500,1.02,0.54,2.31,0.02
2024-11-27,PLANT_A,North Plant,USA,SKU_123,1320,1000,1.32,1.95,1.6,0.08
2024-11-27,PLANT_B,South Plant,Mexico,SKU_456,1346,1500,0.9,2.54,2.76,0.01
2024-11-28,PLANT_A,North Plant,USA,SKU_123,888,1000,0.89,0.37,1.74,0.07
2024-11-28,PLANT_B,South Plant,Mexico,SKU_456,1534,1500,1.02,1.5,1.54,0.06
2024-11-29,PLANT_A,North Plant,USA,SKU_123,793,1000,0.79,1.3,2.81,0.08
2024-11-29,PLANT_B,South Plant,Mexico,SKU_456,1130,1500,0.75,3.58,2.29,0.04
2024-11-30,PLANT_A,North Plant,USA,SKU_123,842,1000,0.84,3.26,2.04,0.02
2024-11-30,PLANT_B,South Plant,Mexico,SKU_456,1207,1500,0.8,4.28,1.81,0.06
2024-12-01,PLANT_A,North Plant,USA,SKU_123,891,1000,0.89,2.21,1.61,0.03
2024-12-01,PLANT_B,South Plant,Mexico,SKU_456,1204,1500,0.8,3.99,2.0,0.04
2024-12-02,PLANT_A,North Plant,USA,SKU_123,830,1000,0.83,1.37,1.99,0.02
2024-12-02,PLANT_B,South Plant,Mexico,SKU_456,1526,1500,1.02,0.45,1.68,0.06
2024-12-03,PLANT_A,North Plant,USA,SKU_123,1058,1000,1.06,1.54,2.77,0.02
2024-12-03,PLANT_B,South Plant,Mexico,SKU_456,1712,1500,1.14,2.62,1.96,0.05
2024-12-04,PLANT_A,North Plant,USA,SKU_123,933,1000,0.93,1.54,2.41,0.04
2024-12-04,PLANT_B,South Plant,Mexico,SKU_456,1592,1500,1.06,2.21,2.18,0.04
2024-12-05,PLANT_A,North Plant,USA,SKU_123,1242,1000,1.24,2.0,3.12,0.01
2024-12-05,PLANT_B,South Plant,Mexico,SKU_456,1838,1500,1.23,3.08,2.24,0.04
2024-12-06,PLANT_A,North Plant,USA,SKU_123,761,1000,0.76,0.83,2.32,0.04
2024-12-06,PLANT_B,South Plant,Mexico,SKU_456,1419,1500,0.95,4.07,2.28,0.08
2024-12-07,PLANT_A,North Plant,USA,SKU_123,985,1000,0.98,2.38,2.11,0.05
2024-12-07,PLANT_B,South Plant,Mexico,SKU_456,1661,1500,1.11,0.47,1.55,0.07
2024-12-08,PLANT_A,North Plant,USA,SKU_123,910,1000,0.91,5.0,1.66,0.02
2024-12-08,PLANT_B,South Plant,Mexico,SKU_456,1738,1500,1.16,5.68,2.27,0.03
2024-12-09,PLANT_A,North Plant,USA,SKU_123,1030,1000,1.03,4.92,2.0,0.03
2024-12-09,PLANT_B,South Plant,Mexico,SKU_456,1392,1500,0.93,0.34,2.18,0.05
2024-12-10,PLANT_A,North Plant,USA,SKU_123,899,1000,0.9,3.68,2.63,0.05
2024-12-10,PLANT_B,South Plant,Mexico,SKU_456,1658,1500,1.11,1.56,1.58,0.02
2024-12-11,PLANT_A,North Plant,USA,SKU_123,998,1000,1.0,4.21,3.06,0.03
2024-12-11,PLANT_B,South Plant,Mexico,SKU_456,1500,1500,1.0,2.36,1.8,0.01
2024-12-12,PLANT_A,North Plant,USA,SKU_123,1084,1000,1.08,4.22,3.39,0.04
2024-12-12,PLANT_B,South Plant,Mexico,SKU_456,1436,1500,0.96,2.79,2.72,0.04
2024-12-13,PLANT_A,North Plant,USA,SKU_123,1238,1000,1.24,4.86,2.94,0.06
2024-12-13,PLANT_B,South Plant,Mexico,SKU_456,1382,1500,0.92,4.32,2.45,0.07
2024-12-14,PLANT_A,North Plant,USA,SKU_123,1086,1000,1.09,3.25,1.71,0.06
2024-12-14,PLANT_B,South Plant,Mexico,SKU_456,1004,1500,0.67,1.01,2.62,0.06
2024-12-15,PLANT_A,North Plant,USA,SKU_123,1221,1000,1.22,2.37,1.4,0.02
2024-12-15,PLANT_B,South Plant,Mexico,SKU_456,1645,1500,1.1,4.05,2.28,0.06
2024-12-16,PLANT_A,North Plant,USA,SKU_123,1059,1000,1.06,5.37,1.65,0.08
2024-12-16,PLANT_B,South Plant,Mexico,SKU_456,1365,1500,0.91,0.07,3.49,0.03
2024-12-17,PLANT_A,North Plant,USA,SKU_123,1036,1000,1.04,5.42,2.07,0.06
2024-12-17,PLANT_B,South Plant,Mexico,SKU_456,1126,1500,0.75,3.75,2.11,0.02
2024-12-18,PLANT_A,North Plant,USA,SKU_123,827,1000,0.83,2.69,2.07,0.06
2024-12-18,PLANT_B,South Plant,Mexico,SKU_456,1580,1500,1.05,2.63,3.21,0.05
2024-12-19,PLANT_A,North Plant,USA,SKU_123,866,1000,0.87,3.9,3.27,0.04
2024-12-19,PLANT_B,South Plant,Mexico,SKU_456,1884,1500,1.26,4.5,2.43,0.05
2024-12-20,PLANT_A,North Plant,USA,SKU_123,986,1000,0.99,3.74,1.52,0.01
2024-12-20,PLANT_B,South Plant,Mexico,SKU_456,1465,1500,0.98,2.0,2.32,0.03
2024-12-21,PLANT_A,North Plant,USA,SKU_123,868,1000,0.87,1.2,2.07,0.05
2024-12-21,PLANT_B,South Plant,Mexico,SKU_456,1285,1500,0.86,0.88,1.55,0.07
2024-12-22,PLANT_A,North Plant,USA,SKU_123,1099,1000,1.1,4.02,2.4,0.05
2024-12-22,PLANT_B,South Plant,Mexico,SKU_456,1166,1500,0.78,3.73,3.03,0.05
2024-12-23,PLANT_A,North Plant,USA,SKU_123,1103,1000,1.1,4.16,3.23,0.03
2024-12-23,PLANT_B,South Plant,Mexico,SKU_456,1338,1500,0.89,3.37,3.25,0.05
2024-12-24,PLANT_A,North Plant,USA,SKU_123,1184,1000,1.18,5.79,1.55,0.01
2024-12-24,PLANT_B,South Plant,Mexico,SKU_456,1707,1500,1.14,3.18,2.69,0.04
2024-12-25,PLANT_A,North Plant,USA,SKU_123,791,1000,0.79,1.87,2.04,0.07
2024-12-25,PLANT_B,South Plant,Mexico,SKU_456,1149,1500,0.77,5.29,1.94,0.05
2024-12-26,PLANT_A,North Plant,USA,SKU_123,999,1000,1.0,4.14,2.12,0.03
2024-12-26,PLANT_B,South Plant,Mexico,SKU_456,1858,1500,1.24,4.5,2.75,0.03
2024-12-27,PLANT_A,North Plant,USA,SKU_123,706,1000,0.71,4.57,2.53,0.07
2024-12-27,PLANT_B,South Plant,Mexico,SKU_456,992,1500,0.66,2.2,1.9,0.04
2024-12-28,PLANT_A,North Plant,USA,SKU_123,683,1000,0.68,5.91,2.56,0.08
2024-12-28,PLANT_B,South Plant,Mexico,SKU_456,1142,1500,0.76,4.49,3.3,0.02
2024-12-29,PLANT_A,North Plant,USA,SKU_123,784,1000,0.78,3.25,2.51,0.02
2024-12-29,PLANT_B,South Plant,Mexico,SKU_456,1035,1500,0.69,4.86,1.58,0.05
2024-12-30,PLANT_A,North Plant,USA,SKU_123,1174,1000,1.17,0.47,2.67,0.02
2024-12-30,PLANT_B,South Plant,Mexico,SKU_456,1367,1500,0.91,1.81,2.37,0.05
2024-12-31,PLANT_A,North Plant,USA,SKU_123,745,1000,0.74,3.97,1.73,0.06
2024-12-31,PLANT_B,South Plant,Mexico,SKU_456,1402,1500,0.93,2.55,1.92,0.06
2025-01-01,PLANT_A,North Plant,USA,SKU_123,905,1000,0.91,0.53,2.22,0.06
2025-01-01,PLANT_B,South Plant,Mexico,SKU_456,1352,1500,0.9,3.75,1.99,0.04
2025-01-02,PLANT_A,North Plant,USA,SKU_123,853,1000,0.85,4.25,1.92,0.03
2025-01-02,PLANT_B,South Plant,Mexico,SKU_456,1717,1500,1.14,0.15,2.12,0.07
2025-01-03,PLANT_A,North Plant,USA,SKU_123,760,1000,0.76,0.18,3.25,0.01
2025-01-03,PLANT_B,South Plant,Mexico,SKU_456,1789,1500,1.19,2.94,2.12,0.07
2025-01-04,PLANT_A,North Plant,USA,SKU_123,859,1000,0.86,1.32,2.3,0.06
2025-01-04,PLANT_B,South Plant,Mexico,SKU_456,1765,1500,1.18,0.0,3.37,0.02
2025-01-05,PLANT_A,North Plant,USA,SKU_123,763,1000,0.76,0.64,2.91,0.07
2025-01-05,PLANT_B,South Plant,Mexico,SKU_456,1233,1500,0.82,0.13,1.87,0.01
2025-01-06,PLANT_A,North Plant,USA,SKU_123,672,1000,0.67,3.1,1.93,0.08
2025-01-06,PLANT_B,South Plant,Mexico,SKU_456,1604,1500,1.07,3.4,2.14,0.04
2025-01-07,PLANT_A,North Plant,USA,SKU_123,956,1000,0.96,5.14,3.38,0.03
2025-01-07,PLANT_B,South Plant,Mexico,SKU_456,1705,1500,1.14,0.57,1.82,0.04
2025-01-08,PLANT_A,North Plant,USA,SKU_123,1118,1000,1.12,4.15,2.2,0.07
2025-01-08,PLANT_B,South Plant,Mexico,SKU_456,1387,1500,0.92,2.64,1.54,0.04
2025-01-09,PLANT_A,North Plant,USA,SKU_123,1234,1000,1.23,2.96,1.65,0.01
2025-01-09,PLANT_B,South Plant,Mexico,SKU_456,1546,1500,1.03,4.19,3.06,0.03
2025-01-10,PLANT_A,North Plant,USA,SKU_123,784,1000,0.78,1.39,1.69,0.02
2025-01-10,PLANT_B,South Plant,Mexico,SKU_456,860,1500,0.57,1.19,1.42,0.05
2025-01-11,PLANT_A,North Plant,USA,SKU_123,848,1000,0.85,0.05,3.16,0.01
2025-01-11,PLANT_B,South Plant,Mexico,SKU_456,1485,1500,0.99,5.35,2.52,0.05
2025-01-12,PLANT_A,North Plant,USA,SKU_123,1189,1000,1.19,0.27,1.51,0.04
2025-01-12,PLANT_B,South Plant,Mexico,SKU_456,1354,1500,0.9,5.33,1.62,0.07
2025-01-13,PLANT_A,North Plant,USA,SKU_123,657,1000,0.66,2.4,1.72,0.05
2025-01-13,PLANT_B,South Plant,Mexico,SKU_456,1538,1500,1.03,2.65,2.43,0.07
2025-01-14,PLANT_A,North Plant,USA,SKU_123,795,1000,0.8,5.31,2.61,0.03
2025-01-14,PLANT_B,South Plant,Mexico,SKU_456,1266,1500,0.84,4.82,1.49,0.08
2025-01-15,PLANT_A,North Plant,USA,SKU_123,795,1000,0.8,2.95,3.25,0.04
2025-01-15,PLANT_B,South Plant,Mexico,SKU_456,1654,1500,1.1,0.3,1.4,0.03
2025-01-16,PLANT_A,North Plant,USA,SKU_123,1212,1000,1.21,4.27,1.77,0.02
2025-01-16,PLANT_B,South Plant,Mexico,SKU_456,1522,1500,1.01,1.56,3.19,0.07
2025-01-17,PLANT_A,North Plant,USA,SKU_123,1047,1000,1.05,4.62,2.65,0.03
2025-01-17,PLANT_B,South Plant,Mexico,SKU_456,1226,1500,0.82,0.73,2.47,0.05
2025-01-18,PLANT_A,North Plant,USA,SKU_123,732,1000,0.73,3.85,3.29,0.02
2025-01-18,PLANT_B,South Plant,Mexico,SKU_456,1451,1500,0.97,0.85,2.71,0.06
2025-01-19,PLANT_A,North Plant,USA,SKU_123,1118,1000,1.12,0.34,3.28,0.05
2025-01-19,PLANT_B,South Plant,Mexico,SKU_456,1423,1500,0.95,4.99,1.72,0.01
2025-01-20,PLANT_A,North Plant,USA,SKU_123,1007,1000,1.01,2.81,2.66,0.01
2025-01-20,PLANT_B,South Plant,Mexico,SKU_456,1228,1500,0.82,0.2,2.28,0.07
2025-01-21,PLANT_A,North Plant,USA,SKU_123,975,1000,0.97,5.44,2.48,0.02
2025-01-21,PLANT_B,South Plant,Mexico,SKU_456,1700,1500,1.13,4.54,2.94,0.06
2025-01-22,PLANT_A,North Plant,USA,SKU_123,929,1000,0.93,1.32,2.32,0.06
2025-01-22,PLANT_B,South Plant,Mexico,SKU_456,1377,1500,0.92,2.72,3.06,0.07
2025-01-23,PLANT_A,North Plant,USA,SKU_123,909,1000,0.91,1.89,1.65,0.03
2025-01-23,PLANT_B,South Plant,Mexico,SKU_456,1166,1500,0.78,2.73,3.31,0.02
2025-01-24,PLANT_A,North Plant,USA,SKU_123,926,1000,0.93,5.54,2.59,0.04
2025-01-24,PLANT_B,South Plant,Mexico,SKU_456,1534,1500,1.02,1.54,2.86,0.01
2025-01-25,PLANT_A,North Plant,USA,SKU_123,1348,1000,1.35,1.33,2.82,0.06
2025-01-25,PLANT_B,South Plant,Mexico,SKU_456,1405,1500,0.94,3.71,2.36,0.07
2025-01-26,PLANT_A,North Plant,USA,SKU_123,1048,1000,1.05,2.46,1.88,0.04
2025-01-26,PLANT_B,South Plant,Mexico,SKU_456,1704,1500,1.14,1.37,2.5,0.07
2025-01-27,PLANT_A,North Plant,USA,SKU_123,846,1000,0.85,0.66,3.07,0.02
2025-01-27,PLANT_B,South Plant,Mexico,SKU_456,1361,1500,0.91,5.13,2.13,0.08
2025-01-28,PLANT_A,North Plant,USA,SKU_123,1048,1000,1.05,0.6,2.89,0.01
2025-01-28,PLANT_B,South Plant,Mexico,SKU_456,1866,1500,1.24,0.83,1.67,0.02
2025-01-29,PLANT_A,North Plant,USA,SKU_123,1216,1000,1.22,2.39,2.11,0.03
2025-01-29,PLANT_B,South Plant,Mexico,SKU_456,1574,1500,1.05,3.31,2.73,0.03
2025-01-30,PLANT_A,North Plant,USA,SKU_123,1098,1000,1.1,2.0,2.34,0.05
2025-01-30,PLANT_B,South Plant,Mexico,SKU_456,1458,1500,0.97,2.49,2.94,0.06
2025-01-31,PLANT_A,North Plant,USA,SKU_123,1174,1000,1.17,3.51,2.18,0.04
2025-01-31,PLANT_B,South Plant,Mexico,SKU_456,1328,1500,0.89,0.85,1.85,0.02
2025-02-01,PLANT_A,North Plant,USA,SKU_123,1047,1000,1.05,4.38,1.51,0.07
2025-02-01,PLANT_B,South Plant,Mexico,SKU_456,1666,1500,1.11,2.66,2.63,0.08
2025-02-02,PLANT_A,North Plant,USA,SKU_123,969,1000,0.97,3.51,3.11,0.08
2025-02-02,PLANT_B,South Plant,Mexico,SKU_456,1339,1500,0.89,0.28,3.08,0.05
2025-02-03,PLANT_A,North Plant,USA,SKU_123,1054,1000,1.05,4.62,2.45,0.03
2025-02-03,PLANT_B,South Plant,Mexico,SKU_456,1645,1500,1.1,3.98,2.26,0.03
2025-02-04,PLANT_A,North Plant,USA,SKU_123,919,1000,0.92,3.18,2.01,0.05
2025-02-04,PLANT_B,South Plant,Mexico,SKU_456,1212,1500,0.81,3.93,1.99,0.01
2025-02-05,PLANT_A,North Plant,USA,SKU_123,938,1000,0.94,3.65,3.44,0.04
2025-02-05,PLANT_B,South Plant,Mexico,SKU_456,1415,1500,0.94,0.38,2.23,0.08
2025-02-06,PLANT_A,North Plant,USA,SKU_123,921,1000,0.92,4.22,2.75,0.04
2025-02-06,PLANT_B,South Plant,Mexico,SKU_456,1606,1500,1.07,0.13,2.04,0.07
2025-02-07,PLANT_A,North Plant,USA,SKU_123,1027,1000,1.03,4.94,1.62,0.08
2025-02-07,PLANT_B,South Plant,Mexico,SKU_456,1302,1500,0.87,1.09,2.9,0.04
2025-02-08,PLANT_A,North Plant,USA,SKU_123,974,1000,0.97,2.89,2.19,0.04
2025-02-08,PLANT_B,South Plant,Mexico,SKU_456,928,1500,0.62,4.11,2.32,0.02
2025-02-09,PLANT_A,North Plant,USA,SKU_123,1092,1000,1.09,1.79,2.74,0.03
2025-02-09,PLANT_B,South Plant,Mexico,SKU_456,1444,1500,0.96,4.38,1.48,0.02
2025-02-10,PLANT_A,North Plant,USA,SKU_123,647,1000,0.65,5.62,2.49,0.04
2025-02-10,PLANT_B,South Plant,Mexico,SKU_456,1578,1500,1.05,2.37,2.1,0.02
2025-02-11,PLANT_A,North Plant,USA,SKU_123,1136,1000,1.14,1.74,2.61,0.01
2025-02-11,PLANT_B,South Plant,Mexico,SKU_456,1133,1500,0.76,2.44,3.37,0.04
2025-02-12,PLANT_A,North Plant,USA,SKU_123,932,1000,0.93,0.35,2.04,0.02
2025-02-12,PLANT_B,South Plant,Mexico,SKU_456,1230,1500,0.82,4.56,1.43,0.05
2025-02-13,PLANT_A,North Plant,USA,SKU_123,1343,1000,1.34,1.88,2.02,0.06
2025-02-13,PLANT_B,South Plant,Mexico,SKU_456,1685,1500,1.12,1.16,1.6,0.07
2025-02-14,PLANT_A,North Plant,USA,SKU_123,752,1000,0.75,0.75,2.64,0.05
2025-02-14,PLANT_B,South Plant,Mexico,SKU_456,1365,1500,0.91,2.71,3.07,0.05
2025-02-15,PLANT_A,North Plant,USA,SKU_123,918,1000,0.92,4.76,2.72,0.02
2025-02-15,PLANT_B,South Plant,Mexico,SKU_456,1551,1500,1.03,4.06,1.45,0.04
2025-02-16,PLANT_A,North Plant,USA,SKU_123,867,1000,0.87,3.55,3.32,0.07
2025-02-16,PLANT_B,South Plant,Mexico,SKU_456,1729,1500,1.15,5.87,1.42,0.05
2025-02-17,PLANT_A,North Plant,USA,SKU_123,950,1000,0.95,5.89,2.69,0.07
2025-02-17,PLANT_B,South Plant,Mexico,SKU_456,1122,1500,0.75,1.1,2.99,0.01
2025-02-18,PLANT_A,North Plant,USA,SKU_123,1256,1000,1.26,4.18,2.12,0.02
2025-02-18,PLANT_B,South Plant,Mexico,SKU_456,860,1500,0.57,3.53,2.49,0.06
2025-02-19,PLANT_A,North Plant,USA,SKU_123,777,1000,0.78,0.16,2.1,0.08
2025-02-19,PLANT_B,South Plant,Mexico,SKU_456,1480,1500,0.99,1.98,2.63,0.07
2025-02-20,PLANT_A,North Plant,USA,SKU_123,1060,1000,1.06,4.16,1.55,0.02
2025-02-20,PLANT_B,South Plant,Mexico,SKU_456,1501,1500,1.0,5.05,2.7,0.06
2025-02-21,PLANT_A,North Plant,USA,SKU_123,758,1000,0.76,1.55,2.89,0.03
2025-02-21,PLANT_B,South Plant,Mexico,SKU_456,1116,1500,0.74,1.21,1.78,0.03
2025-02-22,PLANT_A,North Plant,USA,SKU_123,609,1000,0.61,1.62,1.46,0.05
2025-02-22,PLANT_B,South Plant,Mexico,SKU_456,1643,1500,1.1,1.79,3.22,0.06
2025-02-23,PLANT_A,North Plant,USA,SKU_123,967,1000,0.97,4.18,1.83,0.04
2025-02-23,PLANT_B,South Plant,Mexico,SKU_456,1048,1500,0.7,4.95,1.66,0.07
2025-02-24,PLANT_A,North Plant,USA,SKU_123,1299,1000,1.3,3.72,3.09,0.04
2025-02-24,PLANT_B,South Plant,Mexico,SKU_456,1471,1500,0.98,2.77,3.38,0.04
2025-02-25,PLANT_A,North Plant,USA,SKU_123,1069,1000,1.07,3.33,1.78,0.04
2025-02-25,PLANT_B,South Plant,Mexico,SKU_456,1711,1500,1.14,4.52,3.1,0.01
2025-02-26,PLANT_A,North Plant,USA,SKU_123,1125,1000,1.12,0.3,3.19,0.05
2025-02-26,PLANT_B,South Plant,Mexico,SKU_456,1330,1500,0.89,1.9,1.99,0.05
2025-02-27,PLANT_A,North Plant,USA,SKU_123,744,1000,0.74,0.8,1.89,0.04
2025-02-27,PLANT_B,South Plant,Mexico,SKU_456,1450,1500,0.97,4.58,2.34,0.07
2025-02-28,PLANT_A,North Plant,USA,SKU_123,755,1000,0.76,4.46,2.62,0.04
2025-02-28,PLANT_B,South Plant,Mexico,SKU_456,1125,1500,0.75,1.36,2.61,0.04
2025-03-01,PLANT_A,North Plant,USA,SKU_123,1059,1000,1.06,5.12,1.94,0.04
2025-03-01,PLANT_B,South Plant,Mexico,SKU_456,1530,1500,1.02,2.0,2.65,0.02
2025-03-02,PLANT_A,North Plant,USA,SKU_123,1110,1000,1.11,4.22,2.64,0.04
2025-03-02,PLANT_B,South Plant,Mexico,SKU_456,1732,1500,1.15,5.74,2.45,0.08
2025-03-03,PLANT_A,North Plant,USA,SKU_123,732,1000,0.73,1.26,1.41,0.03
2025-03-03,PLANT_B,South Plant,Mexico,SKU_456,1725,1500,1.15,2.28,2.34,0.08
2025-03-04,PLANT_A,North Plant,USA,SKU_123,869,1000,0.87,0.29,3.03,0.05
2025-03-04,PLANT_B,South Plant,Mexico,SKU_456,1482,1500,0.99,0.9,2.6,0.03
2025-03-05,PLANT_A,North Plant,USA,SKU_123,765,1000,0.77,5.92,2.05,0.02
2025-03-05,PLANT_B,South Plant,Mexico,SKU_456,1232,1500,0.82,3.53,1.53,0.07
2025-03-06,PLANT_A,North Plant,USA,SKU_123,1062,1000,1.06,0.13,2.75,0.04
2025-03-06,PLANT_B,South Plant,Mexico,SKU_456,1083,1500,0.72,1.24,2.77,0.04
2025-03-07,PLANT_A,North Plant,USA,SKU_123,924,1000,0.92,5.15,1.65,0.06
2025-03-07,PLANT_B,South Plant,Mexico,SKU_456,1717,1500,1.14,0.69,2.86,0.04
2025-03-08,PLANT_A,North Plant,USA,SKU_123,1145,1000,1.15,2.29,3.41,0.03
2025-03-08,PLANT_B,South Plant,Mexico,SKU_456,1536,1500,1.02,5.41,1.97,0.07
2025-03-09,PLANT_A,North Plant,USA,SKU_123,1051,1000,1.05,3.12,2.02,0.01
2025-03-09,PLANT_B,South Plant,Mexico,SKU_456,1084,1500,0.72,1.69,2.33,0.02
2025-03-10,PLANT_A,North Plant,USA,SKU_123,1040,1000,1.04,3.9,2.77,0.08
2025-03-10,PLANT_B,South Plant,Mexico,SKU_456,1079,1500,0.72,1.49,3.35,0.08
2025-03-11,PLANT_A,North Plant,USA,SKU_123,967,1000,0.97,3.08,1.89,0.02
2025-03-11,PLANT_B,South Plant,Mexico,SKU_456,1670,1500,1.11,0.81,2.38,0.08
2025-03-12,PLANT_A,North Plant,USA,SKU_123,699,1000,0.7,1.9,2.29,0.03
2025-03-12,PLANT_B,South Plant,Mexico,SKU_456,1300,1500,0.87,5.83,1.72,0.06
2025-03-13,PLANT_A,North Plant,USA,SKU_123,792,1000,0.79,1.73,1.79,0.06
2025-03-13,PLANT_B,South Plant,Mexico,SKU_456,1521,1500,1.01,4.13,2.07,0.03
2025-03-14,PLANT_A,North Plant,USA,SKU_123,1090,1000,1.09,5.08,2.35,0.04
2025-03-14,PLANT_B,South Plant,Mexico,SKU_456,1370,1500,0.91,2.56,2.53,0.01
2025-03-15,PLANT_A,North Plant,USA,SKU_123,1082,1000,1.08,3.81,3.31,0.01
2025-03-15,PLANT_B,South Plant,Mexico,SKU_456,1628,1500,1.09,4.72,2.54,0.03
2025-03-16,PLANT_A,North Plant,USA,SKU_123,840,1000,0.84,5.27,2.63,0.06
2025-03-16,PLANT_B,South Plant,Mexico,SKU_456,1770,1500,1.18,3.95,2.24,0.05
2025-03-17,PLANT_A,North Plant,USA,SKU_123,934,1000,0.93,0.57,3.32,0.02
2025-03-17,PLANT_B,South Plant,Mexico,SKU_456,1312,1500,0.87,2.48,2.25,0.06
2025-03-18,PLANT_A,North Plant,USA,SKU_123,868,1000,0.87,4.97,1.76,0.07
2025-03-18,PLANT_B,South Plant,Mexico,SKU_456,1558,1500,1.04,5.29,2.42,0.05
2025-03-19,PLANT_A,North Plant,USA,SKU_123,1085,1000,1.08,1.65,2.23,0.04
2025-03-19,PLANT_B,South Plant,Mexico,SKU_456,1385,1500,0.92,1.61,3.21,0.01
2025-03-20,PLANT_A,North Plant,USA,SKU_123,941,1000,0.94,0.37,1.97,0.06
2025-03-20,PLANT_B,South Plant,Mexico,SKU_456,1526,1500,1.02,1.33,2.37,0.04
2025-03-21,PLANT_A,North Plant,USA,SKU_123,1109,1000,1.11,4.02,3.18,0.01
2025-03-21,PLANT_B,South Plant,Mexico,SKU_456,1692,1500,1.13,5.44,2.95,0.05
2025-03-22,PLANT_A,North Plant,USA,SKU_123,1034,1000,1.03,3.93,2.28,0.06
2025-03-22,PLANT_B,South Plant,Mexico,SKU_456,1391,1500,0.93,0.93,2.35,0.04
2025-03-23,PLANT_A,North Plant,USA,SKU_123,1087,1000,1.09,5.26,2.28,0.07
2025-03-23,PLANT_B,South Plant,Mexico,SKU_456,1493,1500,1.0,0.64,1.89,0.08
2025-03-24,PLANT_A,North Plant,USA,SKU_123,1101,1000,1.1,5.09,1.44,0.05
2025-03-24,PLANT_B,South Plant,Mexico,SKU_456,1114,1500,0.74,5.17,2.0,0.06
2025-03-25,PLANT_A,North Plant,USA,SKU_123,805,1000,0.81,4.85,3.08,0.04
2025-03-25,PLANT_B,South Plant,Mexico,SKU_456,1416,1500,0.94,3.63,3.14,0.04
2025-03-26,PLANT_A,North Plant,USA,SKU_123,881,1000,0.88,2.69,2.32,0.02
2025-03-26,PLANT_B,South Plant,Mexico,SKU_456,1295,1500,0.86,1.28,1.81,0.04
2025-03-27,PLANT_A,North Plant,USA,SKU_123,631,1000,0.63,2.69,2.53,0.02
2025-03-27,PLANT_B,South Plant,Mexico,SKU_456,1417,1500,0.94,5.28,2.31,0.04
2025-03-28,PLANT_A,North Plant,USA,SKU_123,1057,1000,1.06,3.35,2.88,0.02
2025-03-28,PLANT_B,South Plant,Mexico,SKU_456,1261,1500,0.84,4.86,3.39,0.02
2025-03-29,PLANT_A,North Plant,USA,SKU_123,896,1000,0.9,4.26,2.52,0.02
2025-03-29,PLANT_B,South Plant,Mexico,SKU_456,999,1500,0.67,4.85,1.77,0.05
2025-03-30,PLANT_A,North Plant,USA,SKU_123,793,1000,0.79,0.52,1.87,0.02
2025-03-30,PLANT_B,South Plant,Mexico,SKU_456,1595,1500,1.06,3.95,1.95,0.01
2025-03-31,PLANT_A,North Plant,USA,SKU_123,1053,1000,1.05,3.54,2.39,0.05
2025-03-31,PLANT_B,South Plant,Mexico,SKU_456,1662,1500,1.11,4.97,2.08,0.03
2025-04-01,PLANT_A,North Plant,USA,SKU_123,1053,1000,1.05,3.02,1.54,0.06
2025-04-01,PLANT_B,South Plant,Mexico,SKU_456,1653,1500,1.1,1.74,2.79,0.04
2025-04-02,PLANT_A,North Plant,USA,SKU_123,1110,1000,1.11,4.15,3.26,0.04
