date,region,customer_segment,sku,order_quantity,revenue,is_promotional,season
2025-11-10,West,Wholesale,SKU_456,2775,138750,1,Fall
2025-11-11,Northeast,Retail,SKU_123,1941,77640,0,Fall
2025-11-11,West,Wholesale,SKU_456,3060,153000,0,Fall
2025-11-12,Northeast,Retail,SKU_123,1054,42160,0,Fall
2025-11-12,West,Wholesale,SKU_456,2301,115050,0,Fall
2025-11-13,Northeast,Retail,SKU_123,1401,56040,0,Fall
2025-11-13,West,Wholesale,SKU_456,1922,96100,0,Fall
2025-11-14,Northeast,Retail,SKU_123,1388,55520,1,Fall
2025-11-14,West,Wholesale,SKU_456,4455,222750,0,Fall
2025-11-15,Northeast,Retail,SKU_123,1395,55800,0,Fall
2025-11-15,West,Wholesale,SKU_456,2586,129300,0,Fall
2025-11-16,Northeast,Retail,SKU_123,1693,67720,0,Fall
2025-11-16,West,Wholesale,SKU_456,2560,128000,1,Fall
2025-11-17,Northeast,Retail,SKU_123,1544,61760,0,Fall
2025-11-17,West,Wholesale,SKU_456,3649,182450,0,Fall
2025-11-18,Northeast,Retail,SKU_123,1343,53720,0,Fall
2025-11-18,West,Wholesale,SKU_456,2836,141800,0,Fall
2025-11-19,Northeast,Retail,SKU_123,1402,56080,0,Fall
2025-11-19,West,Wholesale,SKU_456,4968,248400,0,Fall
2025-11-20,Northeast,Retail,SKU_123,1567,62680,0,Fall
2025-11-20,West,Wholesale,SKU_456,2824,141200,0,Fall
2025-11-21,Northeast,Retail,SKU_123,757,30280,0,Fall
2025-11-21,West,Wholesale,SKU_456,3891,194550,0,Fall
2025-11-22,Northeast,Retail,SKU_123,1666,66640,0,Fall
2025-11-22,West,Wholesale,SKU_456,2889,144450,0,Fall
2025-11-23,Northeast,Retail,SKU_123,1900,76000,0,Fall
2025-11-23,West,Wholesale,SKU_456,2960,148000,1,Fall
2025-11-24,Northeast,Retail,SKU_123,1351,54040,1,Fall
2025-11-24,West,Wholesale,SKU_456,1296,64800,0,Fall
2025-11-25,Northeast,Retail,SKU_123,1864,74560,0,Fall
2025-11-25,West,Wholesale,SKU_456,2273,113650,0,Fall
2025-11-26,Northeast,Retail,SKU_123,731,29240,0,Fall
2025-11-26,West,Wholesale,SKU_456,2897,144850,0,Fall
2025-11-27,Northeast,Retail,SKU_123,1139,45560,0,Fall
2025-11-27,West,Wholesale,SKU_456,2157,107850,0,Fall
2025-11-28,Northeast,Retail,SKU_123,583,23320,0,Fall
2025-11-28,West,Wholesale,SKU_456,4117,205850,0,Fall
2025-11-29,Northeast,Retail,SKU_123,456,18240,0,Fall
2025-11-29,West,Wholesale,SKU_456,2295,114750,0,Fall
2025-11-30,Northeast,Retail,SKU_123,1761,70440,0,Fall
2025-11-30,West,Wholesale,SKU_456,3028,151400,1,Fall
2025-12-01,Northeast,Retail,SKU_123,1238,49520,1,Fall
2025-12-01,West,Wholesale,SKU_456,3592,179600,0,Fall
2025-12-02,Northeast,Retail,SKU_123,1229,49160,0,Fall
2025-12-02,West,Wholesale,SKU_456,1843,92150,0,Fall
2025-12-03,Northeast,Retail,SKU_123,1507,60280,0,Fall
2025-12-03,West,Wholesale,SKU_456,2778,138900,0,Fall
2025-12-04,Northeast,Retail,SKU_123,1253,50120,1,Fall
2025-12-04,West,Wholesale,SKU_456,2960,148000,1,Fall
2025-12-05,Northeast,Retail,SKU_123,970,38800,1,Fall
2025-12-05,West,Wholesale,SKU_456,2442,122100,0,Fall
2025-12-06,Northeast,Retail,SKU_123,1426,57040,0,Fall
2025-12-06,West,Wholesale,SKU_456,3317,165850,1,Fall
2025-12-07,Northeast,Retail,SKU_123,1024,40960,0,Fall
2025-12-07,West,Wholesale,SKU_456,5416,270800,0,Fall
2025-12-08,Northeast,Retail,SKU_123,159,6360,0,Fall
2025-12-08,West,Wholesale,SKU_456,4305,215250,1,Fall
2025-12-09,Northeast,Retail,SKU_123,1696,67840,0,Fall
2025-12-09,West,Wholesale,SKU_456,2320,116000,0,Fall
2025-12-10,Northeast,Retail,SKU_123,2095,83800,1,Fall
2025-12-10,West,Wholesale,SKU_456,3014,150700,1,Fall
2025-12-11,Northeast,Retail,SKU_123,801,32040,0,Fall
2025-12-11,West,Wholesale,SKU_456,1801,90050,1,Fall
2025-12-12,Northeast,Retail,SKU_123,1356,54240,0,Fall
2025-12-12,West,Wholesale,SKU_456,3992,199600,1,Fall
2025-12-13,Northeast,Retail,SKU_123,1103,44120,1,Fall
2025-12-13,West,Wholesale,SKU_456,1780,89000,0,Fall
2025-12-14,Northeast,Retail,SKU_123,1712,68480,0,Fall
2025-12-14,West,Wholesale,SKU_456,3903,195150,1,Fall
2025-12-15,Northeast,Retail,SKU_123,1771,70840,0,Fall
2025-12-15,West,Wholesale,SKU_456,2825,141250,0,Fall
2025-12-16,Northeast,Retail,SKU_123,2765,110600,1,Fall
2025-12-16,West,Wholesale,SKU_456,2254,112700,1,Fall
2025-12-17,Northeast,Retail,SKU_123,833,33320,0,Fall
2025-12-17,West,Wholesale,SKU_456,2232,111600,1,Fall
2025-12-18,Northeast,Retail,SKU_123,2102,84080,0,Fall
2025-12-18,West,Wholesale,SKU_456,2725,136250,0,Fall
2025-12-19,Northeast,Retail,SKU_123,1,40,0,Fall
2025-12-19,West,Wholesale,SKU_456,2377,118850,1,Fall
2025-12-20,Northeast,Retail,SKU_123,1274,50960,0,Fall
2025-12-20,West,Wholesale,SKU_456,3052,152600,1,Fall
2025-12-21,Northeast,Retail,SKU_123,1383,55320,1,Fall
2025-12-21,West,Wholesale,SKU_456,2389,119450,0,Fall
2025-12-22,Northeast,Retail,SKU_123,1247,49880,0,Fall
2025-12-22,West,Wholesale,SKU_456,2517,125850,0,Fall
2025-12-23,Northeast,Retail,SKU_123,830,33200,1,Fall
2025-12-23,West,Wholesale,SKU_456,1656,82800,0,Fall
2025-12-24,Northeast,Retail,SKU_123,1689,67560,0,Fall
2025-12-24,West,Wholesale,SKU_456,3010,150500,0,Fall
2025-12-25,Northeast,Retail,SKU_123,1495,59800,0,Fall
2025-12-25,West,Wholesale,SKU_456,1437,71850,0,Fall
2025-12-26,Northeast,Retail,SKU_123,1176,47040,0,Fall
2025-12-26,West,Wholesale,SKU_456,4501,225050,1,Fall
2025-12-27,Northeast,Retail,SKU_123,923,36920,0,Fall
2025-12-27,West,Wholesale,SKU_456,3644,182200,0,Fall
2025-12-28,Northeast,Retail,SKU_123,1380,55200,1,Fall
2025-12-28,West,Wholesale,SKU_456,1959,97950,0,Fall
2025-12-29,Northeast,Retail,SKU_123,1558,62320,0,Fall
2025-12-29,West,Wholesale,SKU_456,1617,80850,0,Fall
2025-12-30,Northeast,Retail,SKU_123,1323,52920,0,Fall
2025-12-30,West,Wholesale,SKU_456,2923,146150,0,Fall
2025-12-31,Northeast,Retail,SKU_123,1959,78360,1,Fall
2025-12-31,West,Wholesale,SKU_456,4714,235700,0,Fall
